x,y
2.882026172983832,2.2000786041836116
2.4893689920528694,3.120446599600729
2.9337789950749835,1.5113610600617946
2.4750442087627946,1.9243213958511511
1.948390574103221,2.205299250969186
2.072021785580439,2.7271367534814877
2.3805188625734965,2.060837508246414
2.221931616372713,2.1668371636871333
2.747039536578803,1.8974208681170996
2.1565338508254506,1.5729521303491376
0.7235050920829607,2.3268092977201804
2.432218099429753,1.628917489796779
3.1348773119938036,1.2728171627006177
2.022879258650723,1.906408074987083
2.766389607179229,2.7346793849501427
2.077473712848458,2.1890812598010867
1.5561071261849437,1.0096017658880365
1.8260439253369236,2.07817448455199
2.6151453403638603,2.6011899243922056
1.8063365912960239,1.8488486247123321
1.4757235174664536,1.2899910314105125
1.1468649046874937,2.975387697615895
1.7451739091241731,1.7809628491944067
1.373602319975037,2.388745177915955
1.1930510762210242,1.8936298598930157
1.5522667194031623,2.193451248929631
1.7445974312155634,1.409683907938794
1.9859088858306726,2.2141659352652088
2.033258611191584,2.151235948869891
1.6828389531595183,1.818629417006431
1.6637697761120245,1.8202234192297293
1.593426858977773,1.1368586988341616
2.088713071126876,1.799109531895869
1.1849008265169778,2.2313911277628873
1.546350817808379,2.0259726978980694
2.3645452810887684,2.0644914553787053
2.5697003422716502,1.3825870898231738
2.2011708205887746,1.6575949545298434
1.5646014254090592,1.7105751676177923
1.8442237339363137,2.0280826711148725
1.4174250796083219,2.4504132434770938
2.23283121986523,1.2318781568613881
2.7441260968977996,2.9479445880152917
2.5893897855798254,1.9100375820938245
1.4646236892447289,2.5272258634655684
1.7984115265134102,2.6112225351912137
2.1041374890384303,2.4883195182418563
2.178183198587201,2.353286584095974
2.00525001036041,2.8929352469529177
2.06345604635181,2.2009946817223507
2.941575348528127,1.3261204694287767
1.364757500757133,2.4846983540790055
1.41343829744292,2.9718105928246463
1.7931905096201264,1.6262725942796212
2.9614710132401925,2.740257395717212
2.933779480213285,2.4530223291376925
1.5693871574726488,2.955032476549517
1.8659983145243098,2.4012281978981975
2.473625983886874,1.922494953454583
2.30703968517304,2.4611033357832635
2.1882127655778145,1.4502996047079026
2.149119087103028,2.6631929483435153
1.6527160701343173,1.9251827298361646
1.7824232241391813,2.9246318642396707
2.336147378506218,2.2037309181205553
1.6150419627773418,2.2696245956459085
1.662833669671312,2.0159152791371757
1.6820769608105595,2.3382166474732498
2.2882954083074702,1.8958506222110025
2.1980033563308226,1.453469245634747
1.2543712036471972,2.2196958506322684
2.0833367476862645,2.317515718446053
3.191572387431971,2.472239743495207
1.5435888872779207,2.5585081440479263
1.3420462947442395,1.7692076975926456
1.9658791973376843,2.8566713608246834
1.62762258897578,1.5867807306704929
1.9507737377872838,1.6682608568189463
2.5633179610532535,1.4600342458182882
1.4262656737944488,1.7810899776277829
1.7509837746538475,2.964766026908493
2.4747104034628804,2.0437756206925957
1.387282240584916,2.4221814882007737
1.4998923263052175,1.2276144516111942
2.5940148961761507,2.1584713059624248
2.4604294118904093,2.1593638264715107
2.4284153059513454,1.6744872033499265
1.4828785791077677,2.3407972591408135
1.5982951679130795,1.6552251111248997
1.7722337482413284,2.0087395795125285
1.823003044373258,1.3125243532909905
1.6781907985835547,0.8882984238877867
2.3126157255135937,1.198971172196626
1.4478083302857747,2.026082539630487
1.6302185018043434,2.771507297703368
1.3535715451382757,2.1335254346745915
1.9803585908862522,1.4159532511294013
2.261638330265877,1.914226834388876
2.385895275606834,2.4117520769818657
3.081617974640345,2.668263974718196
1.8154090810287782,1.8803104112120368
2.5498297979435565,2.327631865361299
2.320065763048796,1.191521977844583
1.9878369378005323,1.6309845453971556
2.139962299521619,1.950924805178521
2.4550894540462957,2.158609107595651
2.3931639810544882,1.7667904516320285
1.5277768720408749,1.7949751533987257
