x,y
2.464854487536355,1.993463059500049
2.823197692597556,2.3193933925080037
2.0998737916645984,1.7689332196137755
2.1476376651817626,1.9377793099713447
2.0943238101840325,2.069824514381882
2.4360052961818086,2.226922018267641
2.1862765496473906,1.989026493632973
2.18220145821388,2.035633363070066
2.241371500777097,1.9074115148711677
1.8234667333256973,1.850821973645688
1.6724152435564852,2.2066985679038207
1.9650810340580973,1.8466761487805892
2.0467285359098675,1.6765113071046933
1.9567402254530557,1.9682202433038087
2.717976298443771,2.1737862346097074
2.136874990627992,2.054308106108471
1.2678198393712778,1.7185839949893762
1.974195281483884,2.038932321029683
2.582724493805179,2.143169148576397
1.8378898663573155,1.9671246326042644
1.3926843845764685,1.8147392486540477
2.2049630725398988,2.380374870862087
1.775408759198537,1.9502941990122764
1.9671382276229497,2.1745102713351026
1.6176531520284985,2.030517469068083
1.9292393871618583,2.0977230621052287
1.56726196093195,1.831531056043169
2.114296478080786,2.069660388418413
2.0979955758437723,2.0457348147430383
1.7715680547874086,1.9673342971892964
1.7648330252134583,1.9693699120645514
1.3540116149382397,1.75632063490871
1.9229865663124373,1.928618004516528
1.803539362154008,2.1392530947627657
1.8330850379462704,2.044603197902712
2.1819333274475823,1.9914736432340843
1.8821289072096374,1.7568518413616836
1.8887215027722222,1.8743367198024479
1.6637626640295873,1.9422159396049687
1.9534157893988542,2.0214485560418542
2.019201448190501,2.190738231544004
1.6629842557884693,1.7355745126064257
2.828499408047683,2.2438121804130695
2.1853769602044717,1.924060843423638
2.08109595923861,2.2115423811694037
2.2616492303124436,2.2117182891401157
2.3151139258308118,2.1479312467143195
2.269113766528626,2.0987970510237357
2.5021437424377977,2.2853192781961007
2.1379394403052405,2.0592418144430074
1.999257602291366,1.7090325223349585
2.0173340785870963,2.2059228732447114
2.30958925095897,2.357904325908453
1.7079888566446384,1.8969519893998688
2.7991325468977157,2.1599646855702925
2.6272042964024216,2.070264786906999
2.3625730498567887,2.3400594198980333
2.1710871166327146,2.1391131581654785
2.1460475674893162,1.9373083063945167
2.3810337421078436,2.122989892636801
1.7674528848675515,1.8090388522603036
2.4310356859135798,2.2002922165016825
1.819188756761979,2.0038411879368274
2.4307631336298883,2.31328833862556
2.248548265549998,2.03830210351808
1.9970065586726455,2.1170765135845033
1.8740460241853432,2.032066195750191
2.0622321069092435,2.1336631703265954
2.0569945117611494,1.9436085664429232
1.7731441200877875,1.8092698900966533
1.8247781578129492,2.12995297591055
2.2111435014042957,2.094938090087836
2.7410832113301042,2.0557909269239087
2.130200115578007,2.215235495113103
1.6075748285495772,1.9787827596501073
2.4660876409968964,2.276864499676884
1.619646244765788,1.8975600266964954
1.7945355749335234,1.89778157515908
1.9229463620795428,1.782145521777592
1.647916656989338,1.9758475389373347
2.440662484930295,2.32864642663841
2.2143985089730056,1.9760313663446
1.9913345296263996,2.184115496977454
1.3674210234243558,1.7928452384111646
2.326349889809418,2.0031896262138837
2.27341550758021,2.0141620715196504
1.9890789562564972,1.861562680595869
1.9839978967619627,2.150424836596439
1.6462441293951757,1.9218084221269216
1.9137876638235471,2.021017965584703
1.544214855592258,1.7941675495032563
1.2487234368105824,1.6700002317574074
1.6764701466355483,1.718661517061833
1.7937295543073828,2.052521746258894
2.2841314874356233,2.2764648551207305
1.8162028614730814,2.0944424154848074
1.6650772569869656,1.8146763530905083
2.056622359364121,1.9516215205831702
2.3849392733525785,2.10088904258565
2.8068750156983278,2.1273150339385953
1.859137462690252,1.9764666051055495
2.40340576377975,2.0608558130801313
1.6752786128124848,1.7156817718663628
1.7884861205426201,1.8828880995030473
2.0285028107086194,1.9730989536953971
2.270856881872083,2.0143477581069047
2.026668245335731,1.89391982603789
1.6962968347196363,1.9721698993243222
2.102758403183135,2.0613450942432707
2.4400297876731907,1.9028664977066632
1.7119361027056164,1.9828807159078092
2.0420956177273504,2.0955808747895976
1.709553955487168,2.071753799649838
2.096311997729152,2.030888704273429
1.8139187018808456,1.9858251660008535
1.5770582508620794,1.9780312550213501
2.0079217177498556,2.0882824664424966
1.9874989821144156,2.1712389935464755
1.7193011018944846,1.60902301421818
2.274785995964089,2.091254936373715
1.7612764868774908,1.9619339907294815
1.8900424382501249,1.9576686823992018
1.4689163404181822,1.7441999097490886
2.532759518726934,2.1266457121345668
1.4267283363744556,1.7979066779197659
1.9429923437428933,1.887031329771799
1.9389786758635292,1.9432293267239535
2.332837510437719,2.0834983129421536
1.4675386167966677,1.8076856622753346
1.854318546683001,2.160978236550556
1.6203195692395618,1.9664637536235712
1.8660183493544253,2.015441794134893
1.6656020459329706,2.107655767720873
2.1295363891393464,1.9931918929737775
1.965094812215565,2.0280194734709442
1.303483297328564,1.5404233051461307
2.500408592002758,1.9841784393000406
1.7600513384700678,1.9635438032654646
2.066239252540215,1.9616736986605339
2.1719211076243106,2.4115462365287508
2.2635402278339294,2.167649260163827
2.291775605631945,2.273502322590703
2.227745011431582,2.085961265960381
2.1300700078817654,2.2355933809951103
2.5024805771851573,2.1807026701490084
1.7396948949026636,1.948159163431937
2.163978909174755,1.7382408004571948
2.2911396413930905,2.187340606043564
2.1827720238738935,2.0893635900519327
2.02372584274473,2.075186903226118
2.202971219946029,2.3175619828083227
1.785917293855168,1.8958980491656467
2.004275075937588,1.8996295107365548
1.3560674040961338,1.8378955379285014
2.094074067857072,1.946717323788992
2.2750279537396656,2.1777870713429395
1.5700450674465003,1.9281645918918977
1.9494424831725257,2.0304914466579826
1.9112372958727102,1.955784907269238
1.9576292422193415,1.985296211877238
1.6284410854944997,1.8987052973734193
1.80544704830604,1.846472932411758
1.6810871178466351,1.9963274501875232
2.6003491760107353,2.367382440214266
2.123172947820212,2.1791097270293687
1.8165330793838803,1.779881273799217
1.8231640162263911,1.7796489784729652
1.6379350192212785,2.2033780134173706
1.7750835326181122,2.142385137226455
2.327872043385721,2.292888563299868
2.0867538547848135,1.8847178954111377
1.5224908049279098,1.833261119946088
1.8333159348898191,1.9727800260621822
1.9709383705979249,2.0396603586192454
2.2136075475038646,2.0328038532097525
1.4445896025542695,1.8005191211480052
2.079860597946512,1.8351068565479112
1.723608272568685,1.9427014540292231
1.497553368837334,1.997246941359788
2.077769160734594,2.11844356029528
2.1407472787656228,1.9726650562895096
2.281559870287214,2.01712046244363
2.0419234648029914,2.0263757913918177
1.851311437354354,1.944450217497904
1.6306101198096048,1.8302275284405576
1.7780137300029766,1.8298825540386152
2.0984778503696617,1.9264213766113027
2.1481732936886857,2.0770340849389495
1.688888338595219,1.7229676760161303
2.2050693601498246,2.149104772979484
1.7688173692241669,2.1298891088405005
1.2625852379015932,1.926621474194391
1.5438458817178906,1.7333803615548797
1.3907840503733655,1.8039268283131922
